Asset Code,Asset Description,Locatoion Dept,Cost Center,Location Section,Location Main,Date,Units,Cost ,Book Value,BOI,BOI Number
FA04-59-0818,เครื่องหว่านอาหารกุ้ง 200L ถังขาวมอเตอร์ 0.5HP  380V บ่อเลี้ยง,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,15900,10046,NON BOI,NULL
FA04-59-0819,เครื่องหว่านอาหารกุ้ง 200L ถังขาวมอเตอร์ 0.5HP  380V บ่อเลี้ยง,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,15900,10046,NON BOI,NULL
FA04-59-0820,"Pump 2""   1.5HP   BF-208",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,9300,5876,NON BOI,NULL
FA04-59-0821,"Pump 2""   1.5HP   BF-208",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,9300,5876,NON BOI,NULL
FA04-59-0824,"Pump 2""   1.5HP   BF-208",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,9300,5876,NON BOI,NULL
FA04-59-0826,"Pump 2""   1.5HP   BF-208",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,9300,5876,NON BOI,NULL
FA04-59-0827,"Roots Blower GRB80 Complete Set พร้อม Motor ""HASCON"" 7.5HP  4PFoot  380V",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,51000,32221,NON BOI,NULL
FA04-59-0828,ถังเก็บน้ำบนดิน คอส. O-TOB  ขนาด 1500 ลิตร,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,3729,2356,NON BOI,NULL
FA04-59-0829,ถังเก็บน้ำบนดิน คอส. O-TOB  ขนาด 1500 ลิตร,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,3729,2356,NON BOI,NULL
FA04-59-0830,ถังเก็บน้ำบนดิน คอส. O-TOB  ขนาด 1500 ลิตร,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,3729,2356,NON BOI,NULL
FA04-59-0831,ถังเก็บน้ำบนดิน คอส. O-TOB  ขนาด 1500 ลิตร,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,3729,2356,NON BOI,NULL
FA04-59-0832,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0833,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0834,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0835,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0836,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0837,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0838,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0839,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0840,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0841,"Pump 12""   16HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,55532,35084,NON BOI,NULL
FA04-59-0842,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0843,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0844,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0845,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0846,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0847,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0848,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0849,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0850,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0852,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0853,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0854,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0855,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0856,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,41606,26286,NON BOI,NULL
FA04-59-0857,เครื่องเป่าลมร้อน HDPE TRIAC ST 230V/1600W,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,29-Dec-16,1,12240,7733,NON BOI,NULL
FA04-59-0812,เครื่องหว่านอาหารกุ้ง 200L ถังขาวมอเตอร์ 0.5HP 380V บ่อเลี้ยง,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Dec-16,1,15900,10054,NON BOI,NULL
FA04-59-0851,"Pump 10""   10HP",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Dec-16,1,41606,26309,NON BOI,NULL
CP04-60-0001,เครื่องชั่งไฟฟ้า METTLER TOLEDO  Model BBA 238-8A 30N/S ขนาดพิกัด 30กก.,ฝ่ายโรงงาน,5420,4122,อาคารโรงงาน 4,14-Jan-17,1,44100,28249,NON BOI,NULL
CP04-60-0002,"HAND PALLET TRUCK ""AG LIFT"" MODEL AGG 30J (520) Galranized Capacity 3000kg",ฝ่ายโรงงาน,2204,220,อาคารโรงงาน 4,19-Jan-17,1,16700,10743,NON BOI,NULL
CP04-60-0048,ชุดกาพ่นสี PUMA พร้อมสายลม รุ่น AS-1070,ฝ่ายวิศวกรรม,5901,5430,อาคารวิศวกรรม,26-Jan-17,1,3930,2544,NON BOI,NULL
FA04-60-0038,"Pump 1""   1HP   BS-753",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,26-Jan-17,1,5000,3236,NON BOI,NULL
FA04-60-0039,"Pump 1""   1HP   BS-753",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,26-Jan-17,1,5000,3236,NON BOI,NULL
FA04-60-0040,"Pump 1""   1HP   BS-753",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,26-Jan-17,1,5000,3236,NON BOI,NULL
FA04-60-0043,"Pump 1""   1HP   BS-753",ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,26-Jan-17,1,5000,3236,NON BOI,NULL
CP04-60-0049,ปั๊มทองเหลือง ขนาดท่อ 3/4  Model:GB20  (ดูดน้ำมันใช้แล้ว/ยานยนต์),ฝ่ายวิศวกรรม,5901,5430,อาคารวิศวกรรม,31-Jan-17,1,3800,2470,NON BOI,NULL
FA04-60-0003,เครื่องเติมอากาศแบบ Spiral Aerator,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Jan-17,1,27500,17872,NON BOI,NULL
FA04-60-0004,เครื่องเติมอากาศแบบ Spiral Aerator,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Jan-17,1,27500,17872,NON BOI,NULL
FA04-60-0005,เครื่องเติมอากาศแบบ Spiral Aerator,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Jan-17,1,27500,17872,NON BOI,NULL
FA04-60-0006,เครื่องเติมอากาศแบบ Spiral Aerator,ฝ่ายฟาร์มเพาะเลี้ยงกุ้ง,3001,6510,ภายนอกบริษัท,31-Jan-17,1,27500,17872,NON BOI,NULL
